encoderAngle, potentiometerVoltage
-2322.59765625, 2.08984375
-2324.091796875, 2.125
-2325.5859375, 2.1015625
-2327.255859375, 2.109375
-2328.92578125, 2.11328125
-2330.68359375, 2.10546875
-2332.529296875, 2.12890625
-2334.462890625, 2.10546875
-2336.1328125, 2.125
-2337.978515625, 2.11328125
-2339.6484375, 2.1171875
-2341.40625, 2.1328125
-2342.900390625, 2.109375
-2344.306640625, 2.14453125
-2345.537109375, 2.1171875
-2346.6796875, 2.1328125
-2347.734375, 2.125
-2348.7890625, 2.12890625
-2349.755859375, 2.13671875
-2350.546875, 2.1171875
-2351.513671875, 2.1484375
-2352.65625, 2.12109375
-2353.798828125, 2.13671875
-2355.029296875, 2.140625
-2356.259765625, 2.12890625
-2357.490234375, 2.1484375
-2358.6328125, 2.13671875
-2359.951171875, 2.1484375
-2361.4453125, 2.140625
-2362.939453125, 2.1328125
-2364.345703125, 2.1640625
-2365.751953125, 2.12890625
-2367.158203125, 2.1640625
-2368.4765625, 2.13671875
-2370.05859375, 2.15625
-2371.81640625, 2.16015625
-2373.837890625, 2.14453125
-2376.123046875, 2.171875
-2378.408203125, 2.14453125
-2380.78125, 2.171875
-2383.2421875, 2.16015625
-2385.703125, 2.16015625
-2387.900390625, 2.17578125
-2390.09765625, 2.15234375
-2392.20703125, 2.1796875
-2394.31640625, 2.1640625
-2396.42578125, 2.18359375
-2398.447265625, 2.17578125
-2400.380859375, 2.17578125
-2402.138671875, 2.1875
-2403.80859375, 2.16796875
-2405.390625, 2.19921875
-2406.884765625, 2.1796875
-2408.203125, 2.1875
-2409.43359375, 2.19140625
-2410.6640625, 2.1796875
-2411.89453125, 2.203125
-2413.212890625, 2.17578125
-2414.443359375, 2.19921875
-2415.673828125, 2.1953125
-2417.080078125, 2.1796875
-2418.486328125, 2.21875
-2419.98046875, 2.17578125
-2421.650390625, 2.203125
-2423.3203125, 2.19140625
-2424.90234375, 2.203125
-2426.572265625, 2.20703125
-2428.41796875, 2.1953125
-2430.3515625, 2.21875
-2432.373046875, 2.1875
-2434.306640625, 2.2109375
-2436.240234375, 2.20703125
-2437.998046875, 2.2109375
-2439.66796875, 2.22265625
-2441.162109375, 2.19921875
-2442.65625, 2.23046875
-2444.0625, 2.21484375
-2445.29296875, 2.22265625
-2446.787109375, 2.2265625
-2448.28125, 2.21484375
-2449.775390625, 2.23828125
-2451.181640625, 2.2109375
-2452.587890625, 2.234375
-2453.73046875, 2.22265625
-2454.697265625, 2.2265625
-2455.3125, 2.23828125
-2456.015625, 2.21875
-2456.71875, 2.23828125
-2457.333984375, 2.21875
-2458.125, 2.234375
-2459.00390625, 2.234375
-2460.05859375, 2.2265625
-2461.11328125, 2.2421875
-2462.16796875, 2.21484375
-2463.22265625, 2.25
-2464.189453125, 2.23046875
-2465.068359375, 2.234375
-2465.947265625, 2.24609375
-2466.73828125, 2.22265625
-2467.529296875, 2.25
-2468.3203125, 2.23046875
-2469.287109375, 2.24609375
-2470.341796875, 2.23828125
-2471.484375, 2.23828125
-2472.71484375, 2.2578125
-2474.033203125, 2.234375
-2475.263671875, 2.265625
-2476.669921875, 2.234375
-2478.251953125, 2.25
-2479.658203125, 2.25
-2481.15234375, 2.23828125
-2482.470703125, 2.26171875
-2483.7890625, 2.2421875
-2484.66796875, 2.26171875
-2485.634765625, 2.25
-2486.513671875, 2.25390625
-2487.3046875, 2.265625
-2488.095703125, 2.24609375
-2488.88671875, 2.26953125
-2489.765625, 2.25
-2490.556640625, 2.265625
-2491.435546875, 2.265625
-2492.314453125, 2.25390625
-2493.193359375, 2.2734375
-2494.072265625, 2.24609375
-2494.86328125, 2.27734375
-2495.7421875, 2.2578125
-2496.62109375, 2.265625
-2497.587890625, 2.26953125
-2498.5546875, 2.25390625
-2499.609375, 2.28515625
-2500.751953125, 2.25390625
-2501.89453125, 2.27734375
-2503.037109375, 2.2734375
-2504.443359375, 2.26171875
-2505.41015625, 2.28515625
-2506.46484375, 2.26171875
-2507.607421875, 2.2890625
-2508.662109375, 2.26953125
-2509.716796875, 2.28515625
-2510.68359375, 2.28515625
-2511.650390625, 2.26953125
-2512.529296875, 2.2890625
-2513.3203125, 2.265625
-2514.19921875, 2.29296875
-2514.990234375, 2.28515625
-2515.60546875, 2.28125
-2516.396484375, 2.296875
-2517.01171875, 2.27734375
-2517.802734375, 2.30078125
-2518.59375, 2.27734375
-2519.560546875, 2.2890625
-2520.615234375, 2.2890625
-2522.021484375, 2.28515625
-2523.427734375, 2.3046875
-2524.833984375, 2.28125
-2526.328125, 2.3046875
-2527.734375, 2.29296875
-2529.31640625, 2.29296875
-2530.810546875, 2.3046875
-2532.392578125, 2.2890625
-2533.88671875, 2.31640625
-2535.205078125, 2.296875
-2536.611328125, 2.3125
-2537.841796875, 2.296875
-2538.896484375, 2.29296875
-2539.951171875, 2.32421875
-2541.005859375, 2.296875
-2541.884765625, 2.31640625
-2542.67578125, 2.30078125
-2543.291015625, 2.3125
-2543.818359375, 2.3125
-2544.345703125, 2.30078125
-2544.9609375, 2.32421875
-2545.576171875, 2.30078125
-2546.3671875, 2.3203125
-2547.158203125, 2.30859375
-2548.212890625, 2.30859375
-2549.35546875, 2.32421875
-2550.673828125, 2.3046875
-2552.16796875, 2.3359375
-2553.75, 2.3125
-2555.33203125, 2.32421875
-2557.001953125, 2.328125
-2558.49609375, 2.31640625
-2559.814453125, 2.33984375
-2561.1328125, 2.31640625
-2562.275390625, 2.33984375
-2563.330078125, 2.32421875
-2564.208984375, 2.32421875
-2565.0, 2.3359375
-2565.703125, 2.31640625
-2566.318359375, 2.33984375
-2567.109375, 2.3203125
-2567.98828125, 2.3359375
-2568.955078125, 2.3359375
-2570.09765625, 2.328125
-2571.240234375, 2.3515625
-2572.470703125, 2.3203125
-2573.61328125, 2.34375
-2573.61328125, 2.328125
-2576.25, 2.33984375
-2577.48046875, 2.34765625
-2578.88671875, 2.3203125
-2580.46875, 2.35546875
-2582.05078125, 2.33984375
-2583.45703125, 2.3515625
-2584.86328125, 2.34375
-2586.09375, 2.33984375
-2587.412109375, 2.359375
-2588.642578125, 2.33203125
-2589.78515625, 2.36328125
-2591.103515625, 2.33984375
-2592.333984375, 2.35546875
-2593.65234375, 2.36328125
-2595.05859375, 2.34765625
-2596.552734375, 2.37109375
-2598.22265625, 2.34765625
-2599.892578125, 2.3671875
-2601.5625, 2.359375
-2603.3203125, 2.359375
-2605.166015625, 2.37109375
-2606.8359375, 2.34765625
-2608.9453125, 2.390625
-2610.87890625, 2.359375
-2612.724609375, 2.375
-2614.306640625, 2.375
-2615.80078125, 2.36328125
-2617.294921875, 2.390625
-2618.525390625, 2.36328125
-2619.755859375, 2.390625
-2620.986328125, 2.375
-2622.3046875, 2.375
-2623.623046875, 2.3984375
-2624.94140625, 2.3671875
-2626.171875, 2.3984375
-2627.314453125, 2.375
-2628.544921875, 2.39453125
-2629.6875, 2.38671875
-2630.7421875, 2.3828125
-2631.796875, 2.3984375
-2632.939453125, 2.37890625
-2634.08203125, 2.40625
-2635.224609375, 2.3828125
-2636.455078125, 2.39453125
-2637.685546875, 2.3984375
-2639.00390625, 2.390625
-2640.146484375, 2.40234375
-2641.46484375, 2.37890625
-2642.6953125, 2.40625
-2643.837890625, 2.40234375
-2645.068359375, 2.39453125
-2646.2109375, 2.4140625
-2647.265625, 2.390625
-2648.3203125, 2.41796875
-2649.375, 2.3984375
-2650.341796875, 2.41015625
-2651.30859375, 2.41015625
-2652.275390625, 2.3984375
-2653.2421875, 2.421875
-2654.296875, 2.3984375
-2655.439453125, 2.41796875
-2656.58203125, 2.40625
-2657.8125, 2.41015625
-2659.04296875, 2.4296875
-2660.09765625, 2.40234375
-2661.15234375, 2.4296875
-2662.20703125, 2.41015625
-2663.26171875, 2.421875
-2664.052734375, 2.421875
-2664.931640625, 2.41015625
-2665.986328125, 2.43359375
-2667.12890625, 2.41015625
-2668.447265625, 2.43359375
-2669.677734375, 2.41796875
-2671.083984375, 2.42578125
-2672.490234375, 2.44140625
-2673.984375, 2.41796875
-2675.390625, 2.4453125
-2676.796875, 2.41796875
-2678.291015625, 2.4453125
-2679.78515625, 2.43359375
-2681.279296875, 2.4296875
-2682.7734375, 2.453125
-2684.267578125, 2.421875
-2685.41015625, 2.453125
-2686.728515625, 2.43359375
-2688.046875, 2.4453125
-2688.046875, 2.4453125
-2690.33203125, 2.4296875
-2691.474609375, 2.4609375
-2692.6171875, 2.4375
-2693.671875, 2.453125
-2694.814453125, 2.44921875
-2695.869140625, 2.4453125
-2697.01171875, 2.4609375
-2698.06640625, 2.44140625
-2699.033203125, 2.46875
-2700.087890625, 2.44921875
-2701.0546875, 2.4609375
-2702.021484375, 2.4609375
-2703.076171875, 2.44921875
-2704.04296875, 2.46875
-2705.09765625, 2.44921875
-2706.240234375, 2.47265625
-2707.294921875, 2.45703125
-2708.525390625, 2.45703125
-2709.580078125, 2.4765625
-2710.810546875, 2.453125
-2712.216796875, 2.4765625
-2713.623046875, 2.4609375
-2715.29296875, 2.4765625
-2717.05078125, 2.47265625
-2718.6328125, 2.46484375
-2719.951171875, 2.484375
-2721.09375, 2.4609375
-2722.060546875, 2.484375
-2723.115234375, 2.47265625
-2724.2578125, 2.47265625
-2725.3125, 2.48828125
-2726.455078125, 2.47265625
-2727.685546875, 2.48828125
-2729.1796875, 2.47265625
-2730.673828125, 2.48828125
-2732.080078125, 2.48828125
-2733.662109375, 2.48046875
-2735.068359375, 2.4921875
-2736.38671875, 2.4765625
-2737.529296875, 2.5
-2738.408203125, 2.48046875
-2739.19921875, 2.49609375
-2739.990234375, 2.49609375
-2740.60546875, 2.48046875
-2741.220703125, 2.5078125
-2741.923828125, 2.48046875
-2742.71484375, 2.50390625
-2743.681640625, 2.49609375
-2744.736328125, 2.49609375
-2746.142578125, 2.515625
-2747.4609375, 2.484375
-2749.130859375, 2.515625
-2751.064453125, 2.49609375
-2753.173828125, 2.5078125
-2755.1953125, 2.5078125
-2757.12890625, 2.5
-2758.88671875, 2.5234375
-2760.64453125, 2.50390625
-2762.40234375, 2.5234375
-2764.072265625, 2.51171875
-2765.7421875, 2.51171875
-2767.236328125, 2.52734375
-2768.73046875, 2.51171875
-2770.048828125, 2.53515625
-2771.279296875, 2.51171875
-2772.59765625, 2.53515625
-2773.828125, 2.53515625
-2775.146484375, 2.515625
-2776.46484375, 2.54296875
-2777.87109375, 2.515625
-2779.27734375, 2.54296875
-2780.771484375, 2.52734375
-2782.353515625, 2.53515625
-2783.759765625, 2.5390625
-2785.25390625, 2.53125
-2786.66015625, 2.54296875
-2787.978515625, 2.52734375
-2789.384765625, 2.546875
-2790.791015625, 2.54296875
-2792.197265625, 2.53515625
-2793.515625, 2.55859375
-2794.833984375, 2.53515625
-2796.064453125, 2.5546875
-2797.20703125, 2.54296875
-2798.4375, 2.54296875
-2799.580078125, 2.55859375
-2800.634765625, 2.5390625
-2801.77734375, 2.5625
-2803.0078125, 2.5390625
-2804.150390625, 2.55859375
-2805.205078125, 2.55078125
-2806.259765625, 2.55078125
-2807.40234375, 2.56640625
-2808.45703125, 2.5390625
-2809.51171875, 2.5703125
-2810.478515625, 2.54296875
-2811.4453125, 2.55859375
-2811.4453125, 2.5625
-2813.291015625, 2.55078125
-2814.345703125, 2.578125
-2815.3125, 2.55078125
-2816.279296875, 2.57421875
-2817.421875, 2.5625
-2818.4765625, 2.5625
-2819.443359375, 2.57421875
-2820.5859375, 2.55078125
-2821.904296875, 2.58203125
-2823.22265625, 2.55859375
-2824.453125, 2.578125
-2825.595703125, 2.57421875
-2826.826171875, 2.56640625
-2827.96875, 2.58203125
-2829.19921875, 2.55859375
-2830.25390625, 2.578125
-2831.396484375, 2.5703125
-2832.5390625, 2.57421875
-2833.681640625, 2.5859375
-2834.82421875, 2.56640625
-2835.791015625, 2.5859375
-2836.845703125, 2.5703125
-2837.8125, 2.5859375
-2838.779296875, 2.5859375
-2839.658203125, 2.57421875
-2840.712890625, 2.6015625
-2841.6796875, 2.578125
-2842.55859375, 2.6015625
-2843.61328125, 2.5859375
-2844.580078125, 2.58984375
-2845.72265625, 2.59375
-2846.865234375, 2.578125
-2848.18359375, 2.60546875
-2849.4140625, 2.58203125
-2850.64453125, 2.6015625
-2851.962890625, 2.59765625
-2853.10546875, 2.59375
-2854.072265625, 2.61328125
-2854.86328125, 2.58984375
-2855.830078125, 2.62109375
-2856.708984375, 2.59375
-2857.587890625, 2.6015625
-2858.5546875, 2.609375
-2859.609375, 2.6015625
-2860.83984375, 2.62109375
-2862.24609375, 2.58984375
-2863.828125, 2.62109375
-2865.146484375, 2.60546875
-2866.46484375, 2.61328125
-2868.046875, 2.625
-2869.8046875, 2.59765625
-2871.474609375, 2.625
-2871.474609375, 2.60546875
-2874.990234375, 2.62109375
-2876.396484375, 2.62890625
-2877.71484375, 2.60546875
-2879.033203125, 2.63671875
-2880.17578125, 2.609375
-2881.0546875, 2.63671875
-2882.197265625, 2.625
-2883.076171875, 2.625
-2883.955078125, 2.63671875
-2883.955078125, 2.6171875
-2885.80078125, 2.6484375
-2886.85546875, 2.62109375
-2888.0859375, 2.63671875
-2889.228515625, 2.6328125
-2890.546875, 2.625
-2892.041015625, 2.6484375
-2893.447265625, 2.62109375
-2894.853515625, 2.64453125
-2896.435546875, 2.62890625
-2896.435546875, 2.63671875
-2899.248046875, 2.65625
-2900.7421875, 2.62890625
-2902.1484375, 2.65625
-2903.5546875, 2.6328125
-2904.9609375, 2.65234375
-2906.455078125, 2.6484375
-2907.861328125, 2.6484375
-2909.443359375, 2.66015625
-2911.11328125, 2.6328125
-2912.783203125, 2.67578125
-2914.365234375, 2.65234375
-2915.859375, 2.65625
-2917.353515625, 2.6640625
-2918.671875, 2.6484375
-2919.814453125, 2.671875
-2920.869140625, 2.65234375
-2921.923828125, 2.6640625
-2923.154296875, 2.66015625
-2924.296875, 2.6640625
-2925.439453125, 2.67578125
-2926.494140625, 2.65625
-2927.4609375, 2.6796875
-2928.603515625, 2.6640625
-2929.74609375, 2.671875
-2931.064453125, 2.67578125
-2932.294921875, 2.6640625
-2933.61328125, 2.68359375
-2935.01953125, 2.65625
-2935.01953125, 2.6875
-2937.65625, 2.671875
-2938.798828125, 2.671875
-2939.853515625, 2.68359375
-2940.99609375, 2.66015625
-2942.314453125, 2.703125
-2943.6328125, 2.671875
-2945.0390625, 2.69140625
-2946.533203125, 2.69140625
-2948.115234375, 2.671875
-2948.115234375, 2.6953125
-2950.6640625, 2.67578125
-2951.982421875, 2.703125
-2953.125, 2.6875
-2954.267578125, 2.69140625
-2955.41015625, 2.69921875
-2956.640625, 2.68359375
-2958.134765625, 2.7109375
-2959.98046875, 2.6875
-2962.08984375, 2.703125
-2962.08984375, 2.703125
-2966.748046875, 2.6953125
-2969.296875, 2.7265625
-2971.58203125, 2.6953125
-2973.8671875, 2.72265625
-2976.15234375, 2.70703125
-2978.0859375, 2.71484375
-2979.84375, 2.7265625
-2981.6015625, 2.703125
-2983.095703125, 2.7265625
-2984.501953125, 2.70703125
-2985.8203125, 2.73046875
-2987.05078125, 2.72265625
-2988.369140625, 2.71875
-2989.423828125, 2.73046875
-2990.56640625, 2.71484375
-2991.708984375, 2.73828125
-2992.763671875, 2.71875
-2993.73046875, 2.73046875
-2994.697265625, 2.734375
-2995.751953125, 2.72265625
-2996.71875, 2.74609375
-2997.94921875, 2.71875
-2999.267578125, 2.74609375
-3000.5859375, 2.734375
-3001.9921875, 2.73046875
-3003.486328125, 2.75
-3004.892578125, 2.734375
-3006.298828125, 2.75
-3007.705078125, 2.734375
-3008.935546875, 2.75
-3010.078125, 2.74609375
-3011.044921875, 2.73828125
-3012.01171875, 2.7578125
-3012.978515625, 2.73046875
-3014.033203125, 2.76171875
-3015.0, 2.74609375
-3016.23046875, 2.75
-3017.373046875, 2.76171875
-3018.69140625, 2.7421875
-3019.921875, 2.76953125
-3021.15234375, 2.74609375
-3022.470703125, 2.76171875
-3023.525390625, 2.7578125
-3024.4921875, 2.75390625
-3025.634765625, 2.77734375
-3026.953125, 2.7578125
-3028.095703125, 2.7734375
-3029.23828125, 2.7578125
-3030.46875, 2.76171875
-3031.5234375, 2.77734375
-3032.666015625, 2.7578125
-3033.6328125, 2.79296875
-3034.6875, 2.7578125
-3035.654296875, 2.77734375
-3036.62109375, 2.76953125
-3037.587890625, 2.765625
-3038.5546875, 2.78125
-3039.609375, 2.76171875
-3040.576171875, 2.78515625
-3041.630859375, 2.76953125
-3042.685546875, 2.78125
-3043.740234375, 2.78515625
-3044.70703125, 2.76953125
-3045.76171875, 2.79296875
-3046.9921875, 2.765625
-3048.310546875, 2.7890625
-3049.541015625, 2.78125
-3050.859375, 2.78515625
-3052.177734375, 2.79296875
-3053.49609375, 2.77734375
-3054.814453125, 2.80078125
-3056.30859375, 2.78125
-3057.802734375, 2.79296875
-3059.560546875, 2.80078125
-3061.23046875, 2.78515625
-3062.900390625, 2.8046875
-3064.658203125, 2.79296875
-3066.416015625, 2.8125
-3068.26171875, 2.796875
-3070.1953125, 2.8046875
-3072.12890625, 2.8125
-3074.23828125, 2.79296875
-3076.259765625, 2.82421875
-3078.28125, 2.8046875
-3080.126953125, 2.8203125
-3081.796875, 2.8203125
-3083.291015625, 2.8125
-3084.78515625, 2.83203125
-3086.19140625, 2.80859375
-3087.421875, 2.83203125
-3088.65234375, 2.81640625
-3090.05859375, 2.828125
-3091.640625, 2.8359375
-3093.22265625, 2.80859375
-3094.98046875, 2.84375
-3096.73828125, 2.82421875
-3098.671875, 2.8359375
-3100.60546875, 2.8359375
-3102.802734375, 2.82421875
-3105.087890625, 2.85546875
-3107.28515625, 2.8203125
-3109.482421875, 2.859375
-3111.767578125, 2.8359375
-3114.052734375, 2.8515625
-3116.337890625, 2.859375
-3118.7109375, 2.84375
-3120.908203125, 2.87109375
-3123.193359375, 2.84765625
-3125.478515625, 2.8671875
-3127.67578125, 2.86328125
-3129.609375, 2.859375
-3131.54296875, 2.87109375
-3133.388671875, 2.84765625
-3135.234375, 2.88671875
-3137.080078125, 2.8671875
-3138.837890625, 2.87890625
-3140.5078125, 2.87890625
-3142.001953125, 2.86328125
-3143.408203125, 2.89453125
-3144.638671875, 2.859375
-3145.95703125, 2.890625
-3147.275390625, 2.87890625
-3148.59375, 2.875
-3150.0, 2.89453125
-3151.58203125, 2.875
-3153.251953125, 2.90234375
-3154.921875, 2.87890625
-3156.943359375, 2.890625
-3159.140625, 2.89453125
-3161.513671875, 2.8828125
-3164.0625, 2.91015625
-3166.435546875, 2.890625
-3168.896484375, 2.91015625
-3171.357421875, 2.90234375
-3173.642578125, 2.90234375
-3175.751953125, 2.91796875
-3177.7734375, 2.90234375
-3179.443359375, 2.9296875
-3181.025390625, 2.90234375
-3182.51953125, 2.921875
-3184.1015625, 2.921875
-3185.68359375, 2.91015625
-3187.265625, 2.92578125
-3188.759765625, 2.90625
-3190.25390625, 2.93359375
-3191.923828125, 2.91796875
-3193.76953125, 2.92578125
-3195.703125, 2.9375
-3197.8125, 2.921875
-3199.74609375, 2.9375
-3201.591796875, 2.9296875
-3202.998046875, 2.94140625
-3204.140625, 2.93359375
-3205.1953125, 2.9296875
-3206.77734375, 2.953125
-3208.798828125, 2.92578125
-3211.34765625, 2.95703125
-3214.072265625, 2.9375
-3216.97265625, 2.9453125
-3219.43359375, 2.95703125
-3221.71875, 2.9375
-3223.65234375, 2.96875
-3225.146484375, 2.953125
-3226.2890625, 2.96484375
-3227.080078125, 2.9609375
-3227.34375, 2.95703125
-3227.431640625, 2.96875
-3227.431640625, 2.94140625
-3227.431640625, 2.96875
-3227.431640625, 2.94921875
-3227.431640625, 2.96484375
-3228.57421875, 2.96484375
-3231.73828125, 2.95703125
-3235.60546875, 2.98046875
-3239.296875, 2.95703125
-3241.93359375, 2.984375
-3243.33984375, 2.97265625
-3243.955078125, 2.96875
-3244.130859375, 2.9921875
-3244.130859375, 2.9609375
-3244.130859375, 2.984375
-3244.130859375, 2.96875
-3244.130859375, 2.98046875
-3244.130859375, 2.98046875
-3244.130859375, 2.9609375
-3244.130859375, 2.98046875
-3244.130859375, 2.96875
-3244.130859375, 2.984375
-3244.130859375, 2.97265625
-3245.185546875, 2.97265625
-3246.6796875, 2.984375
-3248.26171875, 2.97265625
-3249.66796875, 2.99609375
-3250.634765625, 2.96875
-3251.513671875, 2.98828125
-3252.041015625, 2.98828125
-3252.48046875, 2.97265625
-3252.83203125, 2.9921875
-3253.271484375, 2.96875
-3253.798828125, 2.9921875
-3254.765625, 2.98046875
-3254.765625, 2.984375
-3256.962890625, 2.9921875
-3257.841796875, 2.9765625
-3258.6328125, 3.0
-3259.248046875, 2.984375
-3259.6875, 2.99609375
-3260.0390625, 2.98828125
-3260.390625, 2.984375
-3260.7421875, 3.0
-3261.09375, 2.98046875
-3261.533203125, 2.99609375
-3262.1484375, 2.984375
-3262.8515625, 2.9921875
-3263.642578125, 3.0
-3264.521484375, 2.98046875
-3265.400390625, 3.00390625
-3266.279296875, 2.984375
-3267.24609375, 3.00390625
-3268.125, 3.0
-3268.916015625, 2.98828125
-3269.619140625, 3.015625
-3270.41015625, 2.984375
-3271.201171875, 3.01171875
-3271.9921875, 2.9921875
-3272.87109375, 3.00390625
-3273.837890625, 3.0078125
-3274.8046875, 2.99609375
-3275.859375, 3.01953125
-3276.826171875, 2.9921875
-3277.79296875, 3.015625
-3278.671875, 3.0078125
-3279.55078125, 3.00390625
-3280.25390625, 3.01953125
-3281.1328125, 2.99609375
-3281.923828125, 3.01953125
-3282.71484375, 3.0078125
-3283.59375, 3.015625
-3284.47265625, 3.015625
-3285.439453125, 3.0078125
-3286.40625, 3.0234375
-3287.548828125, 3.0078125
-3288.69140625, 3.02734375
-3289.921875, 3.015625
-3291.064453125, 3.015625
-3292.20703125, 3.03125
-3293.4375, 3.0078125
-3294.580078125, 3.03515625
-3295.72265625, 3.015625
-3296.953125, 3.02734375
-3297.919921875, 3.03125
-3298.88671875, 3.01953125
-3299.853515625, 3.0390625
-3300.64453125, 3.01953125
-3301.5234375, 3.04296875
-3302.40234375, 3.03125
-3303.369140625, 3.03515625
-3304.248046875, 3.0390625
-3305.21484375, 3.0234375
-3305.21484375, 3.05078125
-3307.412109375, 3.02734375
-3308.5546875, 3.04296875
-3309.697265625, 3.0390625
-3310.751953125, 3.03125
-3311.982421875, 3.0546875
-3313.125, 3.03125
-3314.267578125, 3.0546875
-3315.322265625, 3.0390625
-3315.322265625, 3.04296875
-3317.34375, 3.0546875
-3318.3984375, 3.0390625
-3319.365234375, 3.0625
-3320.244140625, 3.03515625
-3321.03515625, 3.0546875
-3321.73828125, 3.0546875
-3322.529296875, 3.05078125
-3323.232421875, 3.05859375
-3323.935546875, 3.04296875
-3324.638671875, 3.0625
-3325.341796875, 3.046875
-3326.044921875, 3.05859375
-3326.748046875, 3.0625
-3327.626953125, 3.046875
-3328.41796875, 3.0703125
-3329.296875, 3.046875
-3330.087890625, 3.0625
-3331.0546875, 3.0625
-3332.021484375, 3.05859375
-3332.98828125, 3.07421875
-3334.04296875, 3.05078125
-3335.09765625, 3.07421875
-3336.240234375, 3.05859375
-3337.470703125, 3.06640625
-3338.4375, 3.07421875
-3339.404296875, 3.0546875
-3340.458984375, 3.0859375
-3341.337890625, 3.0625
-3342.216796875, 3.07421875
-3343.0078125, 3.0703125
-3343.798828125, 3.06640625
-3344.501953125, 3.0859375
-3345.205078125, 3.0625
-3345.205078125, 3.0859375
-3345.908203125, 3.06640625
-3347.578125, 3.078125
-3348.45703125, 3.08203125
-3349.423828125, 3.07421875
-3349.423828125, 3.08203125
-3351.4453125, 3.078125
-3352.412109375, 3.08984375
-3353.37890625, 3.078125
-3354.2578125, 3.08203125
-3355.224609375, 3.08984375
-3356.103515625, 3.0703125
-3356.982421875, 3.09375
-3357.94921875, 3.0859375
-3358.916015625, 3.08984375
-3359.8828125, 3.08984375
-3360.849609375, 3.08203125
-3361.728515625, 3.1015625
-3362.607421875, 3.078125
-3363.486328125, 3.1015625
-3364.189453125, 3.09375
-3364.98046875, 3.09375
-3365.68359375, 3.09765625
-3366.38671875, 3.078125
-3367.08984375, 3.109375
-3367.705078125, 3.08984375
-3368.3203125, 3.1015625
-3369.0234375, 3.1015625
-3369.7265625, 3.09765625
-3370.60546875, 3.11328125
-3371.484375, 3.09765625
-3372.451171875, 3.10546875
-3373.505859375, 3.09765625
-3374.384765625, 3.1015625
-3375.263671875, 3.109375
-3376.0546875, 3.09765625
-3376.845703125, 3.12109375
-3377.548828125, 3.09375
-3378.251953125, 3.11328125
-3378.251953125, 3.109375
-3379.482421875, 3.10546875
-3380.185546875, 3.12109375
-3380.888671875, 3.1015625
-3381.767578125, 3.1171875
-3382.734375, 3.109375
-3383.701171875, 3.11328125
-3384.755859375, 3.1171875
-3385.8984375, 3.10546875
-3387.216796875, 3.12890625
-3387.216796875, 3.10546875
-3388.53515625, 3.12890625
-3391.34765625, 3.12109375
-3392.666015625, 3.12109375
-3393.896484375, 3.13671875
-3395.126953125, 3.11328125
-3395.126953125, 3.1328125
-3397.1484375, 3.12109375
-3398.203125, 3.12890625
-3399.2578125, 3.1328125
-3400.400390625, 3.1171875
-3400.400390625, 3.14453125
-3402.59765625, 3.12890625
-3403.740234375, 3.14453125
-3404.8828125, 3.13671875
-3406.201171875, 3.1328125
-3407.783203125, 3.14453125
-3409.365234375, 3.12890625
-3410.859375, 3.15234375
-3412.265625, 3.140625
-3413.759765625, 3.1484375
-3415.166015625, 3.15234375
-3416.572265625, 3.140625
-3417.890625, 3.16015625
-3419.296875, 3.14453125
-3419.296875, 3.16015625
-3422.021484375, 3.15234375
-3423.1640625, 3.15234375
-3424.21875, 3.1640625
-3425.09765625, 3.1484375
-3426.064453125, 3.16796875
-3427.20703125, 3.15234375
-3428.349609375, 3.1640625
-3429.580078125, 3.16796875
-3430.986328125, 3.15625
-3430.986328125, 3.17578125
-3433.623046875, 3.16015625
-3434.765625, 3.17578125
-3435.8203125, 3.16796875
-3436.875, 3.16796875
-3438.10546875, 3.1796875
-3439.248046875, 3.1640625
-3440.478515625, 3.18359375
-3441.97265625, 3.16796875
-3443.818359375, 3.1796875
-3445.83984375, 3.18359375
-3445.83984375, 3.1796875
-3450.146484375, 3.19921875
-3452.783203125, 3.17578125
-3454.892578125, 3.19921875
-3456.650390625, 3.1875
-3458.49609375, 3.1953125
-3460.517578125, 3.203125
-3462.890625, 3.19140625
-3465.439453125, 3.20703125
-3465.439453125, 3.1953125
-3470.712890625, 3.20703125
-3473.26171875, 3.2109375
-3475.634765625, 3.203125
-3477.568359375, 3.22265625
-3477.568359375, 3.20703125
-3480.732421875, 3.22265625
-3482.314453125, 3.21875
-3483.80859375, 3.21484375
-3485.302734375, 3.2265625
-3486.796875, 3.21484375
-3486.796875, 3.23046875
-3489.873046875, 3.22265625
-3491.630859375, 3.23046875
-3491.630859375, 3.23046875
-3495.05859375, 3.2265625
-3496.640625, 3.23828125
-3498.134765625, 3.2265625
-3499.453125, 3.2421875
-3500.771484375, 3.234375
-3501.826171875, 3.234375
-3502.880859375, 3.2421875
-3503.84765625, 3.2265625
-3504.638671875, 3.2421875
-3505.4296875, 3.23828125
-3506.396484375, 3.2421875
-3507.451171875, 3.24609375
-3508.505859375, 3.23828125
-3509.6484375, 3.24609375
-3510.791015625, 3.2421875
-3511.845703125, 3.25
-3512.900390625, 3.24609375
-3513.955078125, 3.24609375
-3514.921875, 3.25
-3516.064453125, 3.24609375
-3517.119140625, 3.2578125
-3518.173828125, 3.25
-3519.228515625, 3.25390625
-3520.283203125, 3.25390625
-3521.337890625, 3.25390625
-3522.48046875, 3.26171875
-3523.623046875, 3.25
-3524.765625, 3.26171875
-3525.908203125, 3.2578125
-3527.138671875, 3.2578125
